Actual,Before_Calibration,After_Calibration,Difference
0,0.11,0.05314240552628992,0.05685759447371008
1,0.11,0.05314299898069739,0.05685700101930261
0,0.83,0.8867742834631196,0.056774283463119635
0,0.1,0.043234444348054714,0.05676555565194529
0,0.11,0.05325694626014201,0.05674305373985799
0,0.17,0.11333303949683371,0.0566669605031663
0,0.08,0.023349799184195004,0.056650200815805
0,0.14,0.08335088801562897,0.056649111984371045
1,0.92,0.9766242956460041,0.05662429564600402
0,0.11,0.05337961629810674,0.05662038370189326
1,0.91,0.9664349758193025,0.05643497581930246
1,0.55,0.606421809664354,0.05642180966435395
0,0.09,0.03369561463815317,0.05630438536184683
0,0.18,0.12370525990005557,0.056294740099944424
1,0.08,0.02377311956263524,0.05622688043736476
0,0.25,0.19381079670960116,0.05618920329039884
1,0.92,0.9761851604912168,0.0561851604912168
0,0.1,0.04381864693791011,0.05618135306208989
0,0.52,0.5761674730143453,0.056167473014345326
0,0.14,0.08387898995492418,0.05612101004507583
1,0.89,0.9461183183312072,0.05611831833120717
0,0.1,0.04391985700441919,0.05608014299558082
1,0.89,0.9460565298888728,0.056056529888872775
1,0.8,0.8560365933190763,0.05603659331907629
1,0.91,0.9660074321037688,0.056007432103768795
0,0.08,0.023998555166570436,0.056001444833429566
1,0.91,0.9659890616552984,0.05598906165529838
1,0.1,0.04401207469550614,0.05598792530449387
1,0.82,0.8759877970002211,0.05598779700022116
0,0.08,0.024023842969440223,0.055976157030559776
1,0.89,0.9459190304395909,0.0559190304395909
0,0.1,0.04408237050287221,0.055917629497127794
0,0.1,0.04420110178352758,0.05579889821647242
1,0.9,0.9557947689987042,0.05579476899870417
0,0.09,0.03422591016288612,0.05577408983711388
1,0.35,0.4057386312339686,0.055738631233968605
0,0.24,0.1842841264222407,0.055715873577759284
0,0.08,0.024377307897219692,0.05562269210278031
0,0.79,0.8456203949895205,0.05562039498952043
0,0.09,0.03438962689904347,0.055610373100956526
0,0.15,0.09440481785538757,0.055595182144612426
1,0.92,0.9755468026409213,0.05554680264092127
0,0.12,0.06448171479611949,0.05551828520388051
0,0.1,0.04450256885972205,0.055497431140277956
0,0.11,0.05455016398772354,0.05544983601227646
0,0.17,0.11462521183831624,0.05537478816168377
0,0.09,0.034639726260852745,0.05536027373914725
0,0.11,0.054653802740839884,0.05534619725916012
0,0.74,0.7952903781591696,0.055290378159169595
0,0.09,0.034730097309348326,0.05526990269065167
0,0.1,0.04477484218238066,0.055225157817619344
0,0.65,0.5947866241765276,0.05521337582347241
0,0.26,0.20481810216256663,0.05518189783743338
0,0.11,0.05484099677790104,0.05515900322209896
0,0.11,0.05485287401930787,0.05514712598069213
0,0.1,0.04486816115133619,0.055131838848663815
1,0.51,0.45488178624184916,0.05511821375815085
0,0.09,0.03489471532500434,0.055105284674995654
0,0.62,0.6750934291086944,0.055093429108694414
1,0.92,0.9750529499675682,0.055052949967568154
0,0.1,0.04494937931993673,0.05505062068006328
0,0.1,0.04508119390104861,0.054918806098951396
1,0.88,0.934914292619325,0.05491429261932501
0,0.08,0.025106349967035507,0.054893650032964494
0,0.08,0.025116141657484926,0.05488385834251508
0,0.11,0.05517535678289004,0.05482464321710996
0,0.31,0.25517657458600984,0.05482342541399016
1,0.92,0.9748022006034764,0.0548022006034764
0,0.92,0.9747897970772211,0.05478979707722109
0,0.1,0.045225800653610905,0.0547741993463891
1,0.885,0.9396777866892865,0.05467778668928647
0,0.33,0.2753658204422095,0.05463417955779054
0,0.21,0.1553928025196611,0.054607197480338904
1,0.55,0.6045889460589965,0.054588946058996446
0,0.1,0.04548985680353329,0.054510143196466715
0,0.11,0.0554908065540332,0.0545091934459668
0,0.11,0.0554908065540332,0.0545091934459668
0,0.09,0.035583270527041626,0.05441672947295837
0,0.14,0.08560551436206297,0.05439448563793704
1,0.64,0.5856218734302228,0.05437812656977725
0,0.11,0.05565238640763461,0.05434761359236539
0,0.08,0.025755942227611565,0.054244057772388436
0,0.09,0.035770583348905774,0.05422941665109422
0,0.11,0.05577744109626996,0.05422255890373004
1,0.92,0.974218481070537,0.05421848107053695
0,0.14,0.08581552569022369,0.054184474309776326
0,0.09,0.035823748892955226,0.05417625110704477
0,0.11,0.05586641917411407,0.05413358082588593
0,0.09,0.03589566182301854,0.05410433817698146
0,0.09,0.035974277052862505,0.05402572294713749
0,0.09,0.03600393503731897,0.05399606496268103
0,0.45,0.5039883753865904,0.05398837538659035
0,0.56,0.613924815643702,0.053924815643701995
0,0.09,0.03610523701550245,0.053894762984497545
0,0.09,0.03611484842560732,0.05388515157439268
1,0.09,0.03611665186423965,0.053883348135760345
0,0.09,0.03617542729094024,0.053824572709059756
1,0.1,0.04619907533478807,0.053800924665211934
0,0.09,0.03621928641879354,0.05378071358120646
0,0.18,0.12624027703106394,0.05375972296893605
0,0.67,0.7237046276661382,0.05370462766613815
0,0.63,0.6837024183495809,0.053702418349580894
0,0.09,0.03632447281663727,0.05367552718336273
0,0.1,0.046349776869068035,0.05365022313093197
0,0.21,0.1563660466553102,0.05363395334468979
0,0.29,0.23637946695782347,0.05362053304217651
0,0.12,0.06640918956810246,0.053590810431897534
0,0.09,0.03644191602730553,0.053558083972694466
0,0.21,0.15649512325354079,0.05350487674645921
0,0.1,0.046495863653470235,0.05350413634652977
0,0.47,0.4164958825967918,0.05350411740320815
0,0.12,0.06653630627059104,0.053463693729408956
0,0.09,0.03656608517585276,0.053433914824147236
0,0.85,0.9034260388220693,0.05342603882206931
0,0.11,0.0566045758164617,0.0533954241835383
0,0.38,0.32662873116764873,0.05337126883235127
0,0.35,0.2967289078087706,0.053271092191229386
0,0.09,0.036737768519417895,0.0532622314805821
0,0.08,0.026779636446731404,0.0532203635532686
0,0.1,0.046857594508131935,0.05314240549186807
0,0.13,0.07686441295200015,0.05313558704799985
1,0.09,0.03686713999877019,0.053132860001229805
0,0.56,0.6131182659790959,0.05311826597909586
1,0.45,0.3968998853429218,0.0531001146570782
1,0.67,0.7230926902077016,0.053092690207701576
0,0.08,0.026928106476161173,0.05307189352383883
1,0.89,0.9430519697537223,0.05305196975372228
0,0.09,0.036970962676171316,0.05302903732382868
1,0.61,0.6630122904383462,0.05301229043834621
1,0.88,0.9329638350828955,0.05296383508289548
0,0.39,0.3370614476411741,0.05293855235882594
0,0.1,0.047079722099957,0.05292027790004301
0,0.08,0.027116859606727762,0.05288314039327224
0,0.09,0.037145972412247694,0.0528540275877523
0,0.38,0.3271517429309359,0.0528482570690641
1,0.1,0.04715639818338959,0.052843601816610415
0,0.1,0.047171816327420193,0.05282818367257981
0,0.12,0.0672021990778481,0.0527978009221519
1,0.93,0.9827671440017266,0.05276714400172655
0,0.17,0.1172712501497899,0.052728749850210116
1,0.9,0.9527254352115271,0.05272543521152706
0,0.08,0.027293008825477007,0.052706991174522995
0,0.08,0.02748810595208346,0.05251189404791654
1,0.91,0.9623797402032931,0.05237974020329306
0,0.09,0.03772230485892453,0.05227769514107547
0,0.08,0.027769107085503557,0.052230892914496445
0,0.09,0.03778923425719492,0.052210765742805074
0,0.09,0.03785047893263321,0.05214952106736679
0,0.08,0.02785878859061105,0.05214121140938895
0,0.08,0.027888821028355743,0.05211117897164426
0,0.1,0.047910794654692945,0.05208920534530706
0,0.61,0.5579501641015668,0.05204983589843315
0,0.13,0.0779729244885847,0.052027075511415305
1,0.17,0.11804028656232428,0.051959713437675734
0,0.08,0.02805566148905201,0.05194433851094799
0,0.09,0.03814775032103001,0.05185224967896999
0,0.09,0.03818542974383297,0.05181457025616703
0,0.09,0.03822163145185982,0.05177836854814018
0,0.5,0.44825690911570293,0.05174309088429707
0,0.1,0.04830169716584556,0.05169830283415445
0,0.08,0.02831603684706598,0.051683963152934026
0,0.11,0.058351380428610024,0.05164861957138998
0,0.16,0.10836334587005614,0.051636654129943865
0,0.09,0.038390394621441074,0.05160960537855892
1,0.31,0.2585221141652547,0.051477885834745274
1,0.89,0.9414524254798028,0.05145242547980278
0,0.08,0.028574781318935906,0.051425218681064096
0,0.09,0.03857506660274793,0.051424933397252064
0,0.22,0.1685993009372549,0.05140069906274511
0,0.08,0.028608485680071294,0.05139151431992871
0,0.08,0.028611663501402464,0.05138833649859754
1,0.92,0.9713811310403326,0.051381131040332595
0,0.09,0.0387649912488018,0.0512350087511982
1,0.82,0.8712195865935429,0.051219586593542976
0,0.92,0.9712123327971168,0.05121233279711679
0,0.54,0.5911710099973508,0.0511710099973508
0,0.09,0.03883097421676894,0.051169025783231056
1,0.18,0.12889772598201943,0.051102274017980565
0,0.11,0.05891164595616906,0.05108835404383094
0,0.08,0.028939029868728018,0.051060970131271984
0,0.09,0.03894974102211664,0.05105025897788336
0,0.31,0.258975594836557,0.051024405163442976
0,0.08,0.029001901081535986,0.05099809891846402
1,0.65,0.5990779477661137,0.05092205223388635
0,0.1,0.0491100966273509,0.050889903372649106
0,0.46,0.409143396472436,0.05085660352756399
1,0.91,0.9608553767072335,0.0508553767072335
0,0.09,0.039179309224049275,0.05082069077595072
1,0.86,0.9108112753700629,0.050811275370062914
0,0.31,0.36078484776746506,0.05078484776746506
0,0.11,0.05928344342126497,0.05071655657873503
0,0.08,0.029293749403249896,0.0507062505967501
0,0.13,0.07931523490455941,0.05068476509544059
0,0.1,0.04931549689610233,0.050684503103897674
1,0.08,0.02933284695640148,0.05066715304359852
1,0.91,0.9606617908809725,0.050661790880972446
1,0.39,0.33936068199726904,0.05063931800273097
0,0.54,0.5906360939888247,0.050636093988824626
0,0.09,0.039372608779025,0.050627391220974996
0,0.09,0.039398374795173864,0.05060162520482613
0,0.1,0.04943767125163319,0.05056232874836682
0,0.22,0.16945126445227604,0.05054873554772396
0,0.08,0.02946416674251843,0.05053583325748157
0,0.09,0.03952012675683459,0.050479873243165406
0,0.08,0.029564286754316882,0.05043571324568312
0,0.09,0.03959480305015341,0.05040519694984659
0,0.1,0.04961081894827808,0.050389181051721924
0,0.08,0.02962491757356402,0.050375082426435985
0,0.7,0.7503434015463947,0.05034340154639472
1,0.91,0.9602726999136957,0.05027269991369565
0,0.09,0.03973158563931857,0.05026841436068143
0,0.2,0.14973765463678465,0.05026234536321536
0,0.41,0.3597607216584008,0.05023927834159919
0,0.89,0.9402358344413848,0.0502358344413848
0,0.1,0.049768131435379004,0.050231868564621
0,0.08,0.029783388605820544,0.05021661139417946
0,0.19,0.13979248242481615,0.05020751757518385
1,0.92,0.9701779922203713,0.050177992220371226
0,0.13,0.07982557867747712,0.05017442132252288
0,0.1,0.049873395670889796,0.05012660432911021
0,0.08,0.02991392159541705,0.05008607840458296
0,0.14,0.08994446245869422,0.05005553754130579
0,0.24,0.18995759951505184,0.05004240048494815
1,0.61,0.5599992014062678,0.05000079859373219
0,0.08,0.030018827414038475,0.04998117258596153
0,0.08,0.03007506014554351,0.04992493985445649
1,0.89,0.9399200857597549,0.04992008575975493
1,0.93,0.9799148487629736,0.049914848762973585
1,0.34,0.2901380573658784,0.049861942634121637
0,0.08,0.0301424479685,0.049857552031499996
0,0.46,0.41015672689320554,0.04984327310679448
0,0.09,0.04023172384011846,0.04976827615988154
0,0.08,0.03029901779722065,0.049700982202779354
0,0.09,0.04030661978375076,0.049693380216249236
0,0.08,0.030337082870819498,0.0496629171291805
1,0.21,0.1603475235257788,0.04965247647422119
0,0.09,0.04038734788724672,0.04961265211275328
0,0.15,0.10040147073518135,0.04959852926481864
0,0.08,0.03042203701567043,0.04957796298432957
0,0.91,0.9595654637042299,0.04956546370422987
0,0.44,0.48950639743158925,0.049506397431589244
1,0.83,0.8794951022137123,0.04949510221371234
0,0.35,0.3005207480009569,0.04947925199904307
0,0.09,0.04063314550013349,0.049366854499866504
0,0.11,0.06065843346404828,0.049341566535951724
0,0.43,0.38072396538750497,0.04927603461249502
1,0.91,0.9592612034750163,0.04926120347501628
0,0.33,0.28074440311453425,0.04925559688546577
1,0.93,0.9792332971058709,0.04923329710587088
0,0.08,0.030767140853208995,0.04923285914679101
0,0.15,0.10079187555181454,0.04920812444818545
0,0.08,0.030855927682978873,0.04914407231702113
0,0.08,0.030855927682978873,0.04914407231702113
0,0.1,0.05089505155227817,0.049104948447721834
0,0.09,0.040912000971361,0.049087999028638994
0,0.08,0.030945706428854476,0.049054293571145526
0,0.1,0.05094910197600686,0.04905089802399314
0,0.71,0.7590324543703225,0.049032454370322553
0,0.59,0.6390264616764725,0.04902646167647251
0,0.86,0.9090241411988262,0.049024141198826254
1,0.56,0.5110557729634266,0.04894422703657342
0,0.08,0.0310643598037112,0.0489356401962888
0,0.57,0.6188721896832419,0.04887218968324192
0,0.11,0.06113934970185042,0.04886065029814958
0,0.08,0.031168564466756078,0.04883143553324393
0,0.27,0.22121494340981646,0.04878505659018356
1,0.78,0.8287515770747124,0.04875157707471234
0,0.09,0.041327947667057476,0.04867205233294252
0,0.08,0.03133627847519419,0.04866372152480581
0,0.1,0.05134022051019521,0.048659779489804794
1,0.09,0.041361682320596074,0.04863831767940392
0,0.08,0.03137302144920774,0.04862697855079226
1,0.75,0.7986139178841514,0.04861391788415137
0,0.17,0.12141116460273631,0.048588835397263705
0,0.08,0.031450679784823035,0.048549320215176966
0,0.1,0.05150998006955474,0.048490019930445265
0,0.08,0.03151782722225284,0.04848217277774716
0,0.09,0.04156170835896282,0.048438291641037176
1,0.87,0.9184325381831417,0.04843253818314175
1,0.92,0.9684268989142039,0.04842689891420382
0,0.56,0.5116278147477262,0.048372185252273825
1,0.82,0.868292319561264,0.04829231956126401
0,0.11,0.06171384928171837,0.04828615071828163
0,0.11,0.06171991524044349,0.04828008475955651
0,0.11,0.061794000509918366,0.048205999490081634
1,0.91,0.958185387341733,0.048185387341732944
0,0.07,0.02185419751395467,0.04814580248604534
0,0.11,0.061891428623247355,0.048108571376752646
0,0.08,0.031895445975963346,0.048104554024036655
1,0.08,0.031950146347160875,0.048049853652839127
0,0.23,0.18195478127961054,0.04804521872038947
0,0.1,0.0520035725399791,0.047996427460020905
0,0.72,0.7679933634528817,0.04799336345288174
0,0.11,0.06203354481480748,0.04796645518519252
0,0.08,0.03203921246811568,0.04796078753188432
1,0.12,0.07206569742384251,0.04793430257615748
0,0.31,0.3579075782899704,0.04790757828997039
0,0.4,0.35214013258142385,0.047859867418576174
0,0.08,0.03217940719026298,0.04782059280973702
0,0.13,0.0821882583447408,0.0478117416552592
0,0.67,0.7177820558959523,0.0477820558959523
1,0.93,0.9777310455074378,0.047731045507437786
0,0.3,0.34771920234640463,0.04771920234640464
0,0.08,0.032288767547824865,0.04771123245217514
0,0.35,0.39760899903444313,0.047608999034443156
1,0.93,0.9775925134333361,0.04759251343333604
0,0.44,0.4875429496757121,0.0475429496757121
0,0.26,0.21246196029200978,0.047538039707990226
0,0.08,0.03248046719596193,0.04751953280403807
0,0.08,0.03249678734120411,0.04750321265879589
1,0.08,0.03249773310356892,0.04750226689643108
0,0.31,0.26251523551065076,0.04748476448934924
0,0.09,0.04251680380540299,0.047483196194597004
1,0.88,0.9274227614282179,0.047422761428217886
0,0.07,0.022656839857084166,0.04734316014291584
0,0.3,0.25267246270109084,0.04732753729890915
0,0.09,0.04278234410836463,0.04721765589163537
0,0.1,0.052811197614105874,0.04718880238589413
0,0.07,0.02282361268200388,0.04717638731799613
0,0.08,0.03282919253994,0.04717080746006
0,0.07,0.022830185251978642,0.047169814748021364
1,0.92,0.9671682931532436,0.04716829315324356
1,0.92,0.9671682931532436,0.04716829315324356
0,0.42,0.4671516951250327,0.0471516951250327
0,0.09,0.04293951454887983,0.04706048545112017
0,0.92,0.9670062644819423,0.04700626448194223
0,0.07,0.023047933020675114,0.04695206697932489
0,0.44,0.39305372979653985,0.04694627020346015
0,0.07,0.02305761260142182,0.046942387398578186
1,0.93,0.976935504854249,0.04693550485424891
0,0.08,0.03307391430429116,0.046926085695708844
0,0.09,0.043146505588136715,0.04685349441186328
1,0.19,0.143158651362849,0.046841348637151003
1,0.93,0.9767728116687444,0.04677281166874436
0,0.08,0.03329982820331821,0.04670017179668179
1,0.91,0.9566989344708443,0.04669893447084428
0,0.08,0.03335628794170071,0.04664371205829929
1,0.34,0.2933914774027117,0.046608522597288315
0,0.48,0.4333962777078524,0.0466037222921476
0,0.08,0.033411481622711126,0.046588518377288876
0,0.1,0.14657489308559649,0.04657489308559648
1,0.92,0.9665702749743404,0.04657027497434041
0,0.07,0.023445031053970805,0.0465549689460292
0,0.08,0.03348864464395022,0.046511355356049784
1,0.13,0.08351958300209614,0.04648041699790387
0,0.1,0.053545911596087035,0.04645408840391297
0,0.08,0.03357410557204592,0.046425894427954084
1,0.93,0.9764173794246664,0.046417379424666394
0,0.35,0.30358450964347544,0.046415490356524536
0,0.28,0.23361219320251286,0.04638780679748716
0,0.08,0.03363605400988691,0.04636394599011309
0,0.07,0.023748316194167843,0.04625168380583217
1,0.43,0.38377317436569214,0.046226825634307855
0,0.08,0.033807584198642306,0.046192415801357696
0,0.09,0.043815837058797956,0.04618416294120204
1,0.91,0.9561485164606104,0.046148516460610356
1,0.5308333333333334,0.5769612137212994,0.046127880387966
0,0.11,0.06389623690855611,0.046103763091443886
0,0.07,0.023931583514549677,0.046068416485450334
1,0.92,0.966034285845679,0.046034285845678924
1,0.92,0.9660299260673579,0.046029926067357896
0,0.07,0.0240571198601943,0.04594288013980571
1,0.86,0.9059375086945908,0.04593750869459079
0,0.07,0.024066156905200243,0.04593384309479977
0,0.08,0.03413590337837217,0.04586409662162783
0,0.08,0.03420748982669776,0.04579251017330224
0,0.11,0.06421277034188813,0.04578722965811187
0,0.42,0.46576271333363745,0.04576271333363746
0,0.09,0.044289149432001046,0.04571085056799895
0,0.11,0.06428996262906538,0.045710037370934625
0,0.13,0.08441232786672033,0.045587672133279675
0,0.23,0.184460004743837,0.04553999525616301
0,0.07,0.024556347105594477,0.04544365289440553
0,0.45,0.4046523450570427,0.04534765494295734
0,0.64,0.6853451704762247,0.04534517047622466
0,0.07,0.024674850581795013,0.045325149418204994
0,0.12,0.07469089536996171,0.04530910463003829
0,0.43,0.38473106836002974,0.045268931639970256
0,0.09,0.044766371723925794,0.0452336282760742
0,0.16,0.11476923945089008,0.04523076054910992
0,0.46,0.4147821360461964,0.045217863953803616
1,0.92,0.9652139946920455,0.045213994692045456
1,0.92,0.9651871979152256,0.04518719791522552
0,0.07,0.024822912799497852,0.045177087200502154
0,0.39,0.43512650173736944,0.04512650173736943
0,0.07,0.024879403144246852,0.045120596855753155
0,0.08,0.0348964052405968,0.045103594759403204
1,0.93,0.9750618050640167,0.04506180506401669
0,0.07,0.024969505822670816,0.04503049417732919
0,0.19,0.1450417379987557,0.04495826200124431
1,0.93,0.9749299821329999,0.04492998213299981
0,0.08,0.03509366783826369,0.04490633216173631
0,0.07,0.025093925692416835,0.04490607430758317
0,0.07,0.025099767666115536,0.044900232333884474
0,0.07,0.025102238167680858,0.04489776183231915
0,0.08,0.035113998965556545,0.04488600103444346
1,0.92,0.9648835155895359,0.04488351558953585
0,0.16,0.11515817808410578,0.044841821915894226
0,0.08,0.03516053881817231,0.04483946118182769
1,0.93,0.9748270760394229,0.04482707603942282
0,0.87,0.9147993036761077,0.04479930367610774
0,0.53,0.48520413250773603,0.044795867492264
1,0.91,0.9547297982262661,0.044729798226266104
0,0.68,0.6352853277899558,0.044714672210044215
0,0.37,0.3252939533108028,0.0447060466891972
0,0.07,0.025326568311111484,0.04467343168888852
0,0.11,0.06533370292825964,0.04466629707174036
0,0.08,0.03541550685249168,0.04458449314750832
1,0.92,0.9645688465924277,0.04456884659242766
1,0.91,0.954563957837508,0.044563957837507995
0,0.1,0.055456800553727495,0.04454319944627251
1,0.92,0.9645233908168576,0.04452339081685752
1,0.9,0.9445101182071876,0.04451011820718753
0,0.91,0.954501131527454,0.04450113152745394
1,0.93,0.9744802561834034,0.044480256183403344
0,0.07,0.025532950058720454,0.04446704994127955
0,0.09,0.04554414962492709,0.04445585037507291
0,0.08,0.035581833447889594,0.04441816655211041
0,0.14,0.0956122227977395,0.04438777720226052
1,0.93,0.9743805017983519,0.044380501798351846
0,0.09,0.04567021242020998,0.04432978757979002
0,0.07,0.02571967917143634,0.04428032082856367
0,0.91,0.954272025236382,0.04427202523638196
0,0.07,0.025747744997060156,0.04425225500293985
0,0.09,0.04575976322646289,0.044240236773537105
1,0.92,0.9642271820870147,0.044227182087014705
0,0.3,0.34421630843732914,0.044216308437329155
1,0.66,0.7041148688878336,0.04411486888783356
0,0.18,0.13596611049425839,0.04403388950574161
0,0.07,0.025997259412440615,0.04400274058755939
0,0.36,0.31599759052966603,0.04400240947033396
0,0.18,0.13607263126223212,0.04392736873776787
0,0.84,0.883918578091474,0.043918578091474036
0,0.09,0.04608234627289073,0.04391765372710927
0,0.07,0.026094282277643422,0.04390571772235659
1,0.93,0.9738781132910906,0.04387811329109059
0,0.09,0.04613820075583133,0.043861799244168664
0,0.08,0.03614341920427118,0.04385658079572882
0,0.31,0.2661451706602026,0.043854829339797397
0,0.08,0.03617058169802127,0.04382941830197873
1,0.47,0.5138262381527647,0.04382623815276476
0,0.07,0.0261745682114753,0.0438254317885247
0,0.28,0.3237502364631232,0.04375023646312315
0,0.1,0.05632417851993995,0.04367582148006006
0,0.07,0.02633358577892429,0.043666414221075714
0,0.15,0.10644412760214265,0.04355587239785734
0,0.08,0.03654019678489471,0.04345980321510529
0,0.07,0.02654083099558279,0.043459169004417215
0,0.07,0.026563774469739503,0.043436225530260504
0,0.18,0.13656662321608745,0.04343337678391254
0,0.12,0.07666848133517347,0.04333151866482653
0,0.08,0.036671402676670094,0.04332859732332991
0,0.09,0.04670461239971135,0.04329538760028865
1,0.93,0.973277462774044,0.043277462774043984
0,0.07,0.026724782447225044,0.04327521755277496
0,0.33,0.28674096709897734,0.043259032901022676
0,0.64,0.6832582706355925,0.04325827063559251
0,0.28,0.23675488252553487,0.04324511747446516
0,0.28,0.23676864560885633,0.0432313543911437
0,0.08,0.03678408965033621,0.043215910349663794
1,0.39,0.346856826671872,0.043143173328128004
0,0.07,0.026875755674295045,0.04312424432570496
0,0.07,0.02688223644683512,0.043117763553164885
0,0.37,0.41305693559244155,0.04305693559244156
0,0.07,0.02707933509300938,0.042920664906990626
0,0.07,0.027084090844249877,0.04291590915575013
1,0.93,0.9728624955565918,0.04286249555659172
0,0.07,0.027145327659053316,0.04285467234094669
0,0.07,0.027195660843231932,0.042804339156768074
0,0.16,0.11720174292544672,0.042798257074553286
0,0.07,0.027299059279709853,0.042700940720290154
0,0.08,0.03736608560252745,0.04263391439747255
0,0.09,0.0474434036536176,0.0425565963463824
0,0.12,0.0774442004529279,0.0425557995470721
1,0.54,0.5824654959336748,0.04246549593367477
0,0.09,0.047535782963230126,0.04246421703676987
1,0.92,0.9623897344127681,0.042389734412768054
1,0.85,0.8923649396052008,0.042364939605200824
0,0.11,0.06774069491254778,0.04225930508745222
0,0.07,0.027787090868423292,0.042212909131576715
0,0.08,0.037815456367467234,0.04218454363253277
0,0.09,0.04785306198687209,0.0421469380131279
0,0.5,0.5421413059397635,0.04214130593976351
0,0.07,0.02795906140892008,0.04204093859107993
0,0.29,0.24796799461684987,0.042032005383150106
0,0.09,0.04798287570261448,0.042017124297385515
0,0.1,0.05798395466056905,0.04201604533943096
1,0.92,0.9620140466075302,0.042014046607530164
0,0.08,0.03807709491323872,0.04192290508676128
0,0.09,0.04807891206527651,0.04192108793472349
0,0.08,0.03809283748788649,0.04190716251211351
0,0.09,0.048121245677360085,0.04187875432263991
0,0.07,0.02812374603481831,0.0418762539651817
0,0.07,0.02816771318621173,0.041832286813788276
0,0.08,0.038196319484387085,0.041803680515612916
0,0.48,0.5217852446114295,0.04178524461142952
0,0.11,0.06824771340694673,0.04175228659305327
0,0.09,0.04825928747791758,0.04174071252208242
0,0.07,0.0282873751595085,0.041712624840491506
0,0.08,0.03833680285676453,0.04166319714323547
0,0.08,0.03834322583744952,0.04165677416255048
0,0.08,0.03840662822261631,0.04159337177738369
1,0.58,0.5384226017002727,0.041577398299727286
0,0.11,0.06846798924242485,0.04153201075757515
0,0.08,0.03850769823085232,0.04149230176914768
0,0.32,0.2785438565906218,0.0414561434093782
1,0.62,0.5785534070073554,0.04144659299264464
0,0.08,0.03856601794527858,0.04143398205472142
0,0.21,0.25142798495107727,0.041427984951077274
0,0.08,0.03859632706261619,0.04140367293738381
0,0.07,0.02860692080160514,0.04139307919839487
0,0.07,0.028625798838609363,0.04137420116139064
1,0.92,0.9613062730178784,0.04130627301787837
0,0.07,0.028702078010891623,0.04129792198910838
0,0.92,0.9612747362485529,0.041274736248552824
1,0.48,0.5212484173996261,0.04124841739962615
0,0.07,0.028847460632147347,0.04115253936785266
0,0.07,0.02889683689035675,0.04110316310964326
0,0.4,0.3589134437743296,0.04108655622567042
1,0.94,0.9810556863617135,0.04105568636171353
1,0.54,0.498955271070026,0.04104472892997402
0,0.45,0.49099666934947467,0.04099666934947466
0,0.07,0.02908267161486014,0.04091732838513987
0,0.08,0.039103432512821744,0.04089656748717826
0,0.08,0.03910655154299939,0.04089344845700061
0,0.52,0.4791112228874404,0.040888777112559616
0,0.08,0.0391189672943943,0.040881032705605704
1,0.93,0.9708513707736982,0.04085137077369816
1,0.79,0.8308365754503362,0.04083657545033614
0,0.07,0.029165320627488868,0.04083467937251114
0,0.08,0.03921066578313935,0.04078933421686065
0,0.94,0.9807071461813436,0.040707146181343634
0,0.08,0.03931148140621377,0.04068851859378623
1,0.07,0.029344169822397393,0.04065583017760262
1,0.92,0.9605779420618055,0.04057794206180543
0,0.07,0.029461793813042602,0.0405382061869574
0,0.11,0.06952815885972558,0.040471841140274425
1,0.41,0.36953630577592333,0.04046369422407664
0,0.09,0.04955781065476374,0.04044218934523626
0,0.09,0.04959838569731924,0.04040161430268076
0,0.07,0.02961117839691016,0.04038882160308985
0,0.58,0.6203715224091443,0.04037152240914432
1,0.88,0.9203168927393832,0.040316892739383214
0,0.12,0.079689337860656,0.04031066213934399
0,0.17,0.12973198398414215,0.04026801601585786
0,0.07,0.029762903333500818,0.04023709666649919
1,0.94,0.9802006583554153,0.04020065835541531
0,0.07,0.02980964019446724,0.04019035980553277
0,0.09,0.049832319232817245,0.04016768076718275
1,0.92,0.9601616548033564,0.04016165480335632
0,0.08,0.039870862083477246,0.040129137916522756
0,0.07,0.029913737907569272,0.040086262092430734
0,0.07,0.03000127189005542,0.039998728109944585
0,0.13,0.09002476407898695,0.039975235921013055
1,0.83,0.8699337125362183,0.03993371253621836
0,0.08,0.04015009231767666,0.03984990768232334
1,0.2,0.1602015658215375,0.039798434178462516
0,0.08,0.04020177695544658,0.039798223044553424
1,0.54,0.5797941947764852,0.03979419477648516
0,0.07,0.03021007301223661,0.039789926987763395
1,0.94,0.979787071553103,0.039787071553103015
0,0.07,0.03022364348524866,0.03977635651475135
0,0.07,0.030285033177363883,0.03971496682263612
0,0.08,0.04030175895397359,0.039698241046026414
0,0.07,0.030334541954725746,0.03966545804527426
0,0.37,0.3303452941355614,0.03965470586443859
0,0.24,0.2004115942751663,0.039588405724833686
1,0.43,0.46958481295186516,0.03958481295186517
1,0.61,0.6495616397898368,0.039561639789836844
0,0.07,0.03046504479454464,0.03953495520545537
0,0.92,0.9595080901752917,0.039508090175291666
0,0.07,0.030492668475318247,0.03950733152468176
1,0.91,0.9494271247300574,0.039427124730057383
1,0.94,0.9793722885255114,0.039372288525511445
0,0.07,0.030629424135555694,0.03937057586444431
0,0.14,0.10064710695324786,0.03935289304675216
0,0.1,0.06065391280966158,0.03934608719033843
1,0.08,0.040686631266358866,0.039313368733641135
0,0.58,0.6192579210281481,0.03925792102814818
0,0.07,0.030798900879978813,0.03920109912002119
1,0.94,0.9791723844382615,0.03917238443826154
1,0.86,0.8991515857050152,0.0391515857050152
0,0.52,0.4808624785420033,0.039137521457996705
